id_text,1/2[1/2]NU,10[10]NU,1[1]NU,2-kam-ma[2nd]NU,2[2]NU,3-kam-ma[3rd]NU,3[3]NU,4-kam-ma[4th]NU,4[4]NU,5-kam-ma[5th]NU,50[50]NU,5[5]NU,6-kam-ma[6th]NU,7[7]NU,Abzu[1]TN,Akkad[1]GN,An[1]DN,An[1]DN nam[fate]N,Anunak[1]DN,Anunak[1]DN di?ir[deity]N,Aratta[1]SN,Bau[1]DN,Buranun[1]WN,DU[DU]V,Dilimbabbar[1]DN,Dumuzid[1]DN,Eanak[1]TN,Ekišnu?al[1]TN,Ekur[1]TN,Ekur[1]TN zagin[lapis]N,Elam[1]GN,Enki[1]DN,Eridug[1]SN,Ezina[1]DN,Idigna[1]WN,Idigna[1]WN Buranun[1]WN,Inanak[1]DN,Isin[1]SN,Iškur[1]DN,Išmedagan[1]RN,KU[KU]V,Kiengir[1]GN,Kiengir[1]GN Akkad[1]GN,Kiur[1]TN,Kulaba[1]SN,Martu[1]EN,Nanna[1]DN,Nibru[1]SN,Ningal[1]DN,Ninhursa?ak[1]DN,Ninisinak[1]DN,Ninlil[1]DN,Ninsumunak[1]DN,Nintur[1]DN,Ninurtak[1]DN,Nisabak[1]DN,Nudimmud[1]DN,Nunamnir[1]DN,Nuska[1]DN,Suen[1]DN,Unug[1]SN,Uraš[1]DN,Urim[1]SN,Utu[1]DN,a[arm]N,a[arm]N a?[measure]V/t,a[arm]N mah[great]V/i,a[arm]N namursa?[heroism]N,a[arm]N zid[right]V/i,a[water]N,a[water]N de[pour]V/t,a[water]N na?[drink]V/t,a[water]N ri[impose]V/t,a[water]N sed[cold]V/i,a[water]N tu[cvve]V/t,ab[cow]N,ab[sea]N,aba[who?]QP,abba[father]N,absin[furrow]N,abula[gate]N,abzu[water]N,ad[voice]N,ad[voice]N gi[turn]V/i,adab[drum]N,adam[habitation]N,adda[corpse]N,adda[father]N,aga[rear]N,aga[tiara]N,aga[tiara]N zid[right]V/i,agar[meadow]N,agin[thus]N,aj2[thing]N,al[hoe]N,alan[statue]N,am[bull]N,ama[mother]N,ama[mother]N Ninlil[1]DN,ama[mother]N ugu[bear]V/t,amar[young]N,amaru[flood]N,amaš[sheepfold]N,ambar[reed-bed]N,ana[what?]QP,anaš[why?]QP,anbar[mid-day]N,andul[shade]N,ane[he]IP,aneden[steppe]N,anir[lament]N,anur[horizon]N,anšag[~heaven]N,anše[equid]N,apin[plow]N,ar[praise]N,ara[times]N,arad[slave]N,arazu[supplication]N,arhuš[womb]N,asilala[joy]N,atah[helper]N,atuku[powerful]N,aya[cry]N,aya[father]N,aya[father]N Enki[1]DN,aya[father]N ugu[bear]V/t,a?[measure]V/t,a?i[wave]N,aš[curse]N,ašag[field]N,a?abak[sea]N,a?eštub[flooding]N,ba[allot]V/t,ba[garment]N,babbar[white]V/i,bad[open]V/t,bad[wall]N,bal[dig]V/t,bala[turn]V/t,bala?[instrument]N,balbale[subscript]N,banda[junior]V/i,banšur[table]N,bar[outside]V/t,barag[sanctum]N,barag[sanctum]N mah[great]V/i,barag[spread]V/t,bulu?[grow]V/t,bur[bowl]N,bur[spread]V/t,bur[tear]V/t,buru[harvest]N,buru[sparrow]N,burud[perforate]V/t,dab[seize]V/t,dadag[bright]V/i,dag[demolish]V/t,dag[side]N,dal[fly]V/t,dalla[bright]V/i,dam[spouse]N,dar[split]V/t,dari[eternal]V/i,da?al[wide]V/i,de[bring]V/t,de[pour]V/t,deg[collect]V/t,di[go]V/i,dib[pass]V/t,did[lawsuit]N,did[lawsuit]N kud[cut]V/t,didila[smaller]V/i,dikud[judge]N,dili[single]V/i,dim[create]V/t,dimma[thought]N,dirig[float]V/i,di?ir[deity]N,du[build]V/t,du[play]V/t,du[push]V/t,du[spread]V/t,dub[heap]V/t,dub[knee]N,dub[tablet]N,dub[tremble]V/t,dubsar[scribe]N,dud[combat]N,dud[mound]N,dug[good]V/i,dug[good]V/i tar[cut]V/t,dug[pot]N,dugud[heavy]V/i,dul[cover]V/t,dumu[child]N,dumu[child]N An[1]DN,dumu[child]N a?[measure]V/t,dumusa?[first-born]N,dupsik[basket]N,dur[buttocks]N,duru[wet]V/i,ed[ascend]V/i,eden[back]N,eg[levee]N,eg[levee]N par[canal]N,egal[palace]N,egir[back]N,eme[tongue]N,emi[household]N,en[cvne]N,en[cvne]N tar[cut]V/t,en[priest]N,endu[song]N,enedi[game]N,engar[farmer]N,engur[waters]N,enna[until]CNJ,ennu?[imprisonment]N,ensik[ruler]N,er[tears]N,er[tears]N šeš[weep]V/t,eren[cedar]N,erim[enemy]N,erin[people]N,esir[shoe]N,esir[street]N,ezem[festival]N,eš[rope]N,eš[shrine]N,eš[shrine]N Nibru[1]SN,ešbar[decision]N,ešgiri[staff]N,ga-ca-an[lady]N,ga[milk]N,gab[left]N,gaba[chest]N,gabari[copy]N,gabari[copy]N tuku[acquire]V/t,gada[flax]N,gag[nail]N,gala[vulva]N,galam[skilful]V/i,galanzu[wise]AJ,gana[field]N,gaz[kill]V/t,geme[worker]N,gi[reed]N,gi[thicket]N,gi[turn]V/i,gi[turn]V/i inim[word]N,gibil[new]V/i,gid[long]V/i,gig[sick]V/i,giggi[black]V/i,gilsa[treasure]N,gin[firm]V/i,girim[flower]N,gu[cord]N,gu[eat]V/t,gu[eat]V/t na?[drink]V/t,gu[neck]N,gu[neck]N la[hang]V/t,gu[neck]N zig[rise]V/t,gu[voice]N,gu[voice]N de[pour]V/t,gu[voice]N nun[prince]N,gu[voice]N rah[beat]V/t,gu[voice]N zid[right]V/i,gud[jump]V/t,gud[nest]N,gud[ox]N,gug[carnelian]N,gul[destroy]V/t,guli[friend]N,gun[load]N,gunu[flax]N,gunu[speckled]V/i,gur[lift]V/t,gur[thick]V/i,gur[turn]V/i,guru[grind]V/t,guru[store]N,gurum[bend]V/t,gurun[fruit]N,gur?1[shield]N,guza[chair]N,gu?erim?al[hostile]AJ,hal[divide]V/t,hala[share]N,halam[forsake]V/i,harran[route]N,haza[hold]V/t,haš[thigh]N,hašur[tree]N,hedu[ornament]N,he?al[plenty]N,hi[mix]V/t,hili[attractiveness]N,hili[attractiveness]N gur[lift]V/t,hul[rejoice]V/i,hulu[bad]V/i,hulu[bad]V/i gig[sick]V/i,huluh[frightened]V/i,hulu?al[evil]AJ,hur[scratch]V/t,hursa?[mountain]N,hu?[hire]V/t,huš[reddish]V/i,i-bi2[eye]N,i[oil]N,ib[angry]V/i,id[river]N,ig[door]N,iginim[land]N,igi?al[wise]AJ,il[raise]V/t,ilu[song]N,im[clay]N,im[rain]N,in[abuse]N,ineš[now]MA,inim[word]N,inim[word]N gi[turn]V/i,inim[word]N inim[word]N,inim[word]N sag[good]V/i,inim[word]N zu[know]V/t,innin[lady]N,inun[ghee]N,ir[mighty]AJ,iri[city]N,iri[city]N du[build]V/t,itud[moon]N,izi[fire]N,kadra[gift]N,kag[mouth]N,kag[mouth]N ba[allot]V/t,kag[mouth]N du[spread]V/t,kag[mouth]N tar[cut]V/t,kal[rare]V/i,kalag[strong]V/i,kalam[land]N,kan[gate]N,kar[blow]V/t,kar[flee]V/t,kar[harbor]N,kaskal[way]N,kaš[beer]N,kaš[decision]N,kaš[decision]N bar[outside]V/t,kaš[runner]N,kešed[bind]V/t,kibala[rebel-land]N,kigub[station]N,kindar[hole]N,kinud[bedroom]N,kiri[nose]N,kiri[orchard]N,kirizal[joy]N,kirugu[notation]N,kisal[courtyard]N,kisikil[woman]N,kituš[dwelling]N,ki?[seek]V/t,ki?[work]N,ki?gia[messenger]N,ki?sig[meal]N,kišar[earth]N,ki?ur[foundation]N,ku[place]V/t,kud[cut]V/t,kud[fish]N,kud[sweet]V/i,kug[metal]N,kugbabbar[silver]N,kugsig[gold]N,kugzu[wise]AJ,kukkug[dark]V/i,kun[tail]N,kur[different]V/i,kur[enter]V/i,kurun[beer]N,kuš[skin]N,kušu[tired]V/i,la[hang]V/t,lal[syrup]N,lal[syrup]N ?eštin[vine]N,lala[plenty]N,lammar[deity]N,lil[ghost]N,lipiš[innards]N,lu[abundant]V/i,luh[clean]V/t,lukur[stranger]N,lul[false]V/i,lulu[man]N,lum[fruit]V/i,lu?erim[evildoer]N,ma[ship]N,mada[land]N,magur[barge]N,mah[great]V/i,mahdi[exalted]AJ,mal[be]V/i,mar[place]V/t,marru[stormwind]N,massu[leader]N,maš[goat]N,mašanše[animals]N,me[Being]N,me[Being]N mah[great]V/i,me[Being]N me[Being]N,me[Being]N šar[3600]NU,me[I]IP,me[battle]N,me[be]V/i,mea[where?]QP,melim[splendor]N,men[tiara]N,meta[whence?]QP,mete[appropriate-thing]N,meteš[praise]N,mi[cvne]N,mi[cvne]N zid[right]V/i,mir[angry]V/i,mir[wind]N,mu[grow]V/t,mu[name]N,mu[name]N dug[good]V/i,mu[name]N mah[great]V/i,mu[name]N pad[find]V/t,mu[name]N še[call]V/t,mu[year]N,mudna[spouse]N,mul[star]N,mulan[star]N,mulu[person]N,munus[woman]N,munus[woman]N zid[right]V/i,mur[dress]V/t,murmara[noise]N,murmara[noise]N ša[cvve]V/t,murub[middle]N,muš[face]N,muš[face]N de[bring]V/t,muš[snake]N,mušen[bird]N,na[stone]N,nadeg[advice]N,nadeg[advice]N deg[collect]V/t,nam[fate]N,nam[fate]N dug[good]V/i,nam[fate]N dug[good]V/i tar[cut]V/t,nam[fate]N kud[cut]V/t,nam[fate]N tar[cut]V/t,namdi?ir[divinity]N,name[any]AJ,namen[priesthood]N,namhe[abundance]N,namlugal[kingship]N,namlulu[humanity]N,nammah[greatness]N,namnin[ladyship]N,namnir?al[authority]N,namnun[magnificence]N,namsipad[shepherdship]N,namtaga[sin]N,namtar[fate]N,namtil[life]N,namtil[life]N sud[distant]V/i,namursa?[heroism]N,namšul[manhood]N,nar[musician]N,na?[drink]V/t,ne[strength]N,nen[this]DP,nesa?[offering]N,ni[fear]N,ni[fear]N gur[lift]V/t,ni[fear]N huš[reddish]V/i,ni[fear]N melim[splendor]N,ni[fear]N ri[impose]V/t,ni[fear]N te?[approach]V/i,ni[self]RP,ni[self]RP ten[extinguish]V/t,nim[fly]N,nin[lady]N,nin[lady]N me[Being]N,nin[sister]N,ninda[bread]N,nindaba[offering]N,nir[trust]N,nir?al[authoritative]AJ,nita[male]N,ni?[thing]N,ni?[thing]N dug[good]V/i,ni?[thing]N sag[good]V/i,ni?erim[evil]N,ni?gig[bad-thing]N,ni?gina[truth]N,ni?in[encircle]V/t,ni?me?ar[silence]N,ni?nam[anything]N,ni?sisa[justice]N,ni?zi?al[living-creature]N,ni??-gur?1[possessions]N,nu[not]V/i,nud[lie]V/i,nugig[priestess]N,numun[seed]N,nun[prince]N,nunuz[egg]N,pa[branch]N,pad[find]V/t,par[canal]N,peš[thick]V/i,piri?[lion]N,piš[bank]N,pu[well]N,pukiri[orchard]N,raba[clamp]N,rah[beat]V/t,re[that]DP,ri[impose]V/t,rig[donate]V/t,rugu[withstand]V/t,sa[advice]N,sa[equal]V/t,sa[net]N,sa[sinew]N,sabar[net]N,sag[beat]V/t,sag[good]V/i,sag[scatter]V/t,sagida[notation]N,sahar[soil]N,sal[thin]V/i,sam[price]N,sar[run]V/i,sar[write]V/t,sa?ara[notation]N,sa?du[head]N,sa?kal[foremost]AJ,sa?ki[forehead]N,sa?ki[forehead]N gid[long]V/i,sed[cold]V/i,si[fill]V/t,si[horn]N,si[horn]N sa[equal]V/t,sig[put]V/t,sig[silent]N,sig[weak]V/i,sig[weak]V/i iginim[land]N,siki[hair]N,sikil[pure]V/i,sil[split]V/i,sila[lamb]N,sila[street]N,silig[cease]V/t,silim[healthy]V/i,sipad[shepherd]N,sipad[shepherd]N zid[right]V/i,sissig[green]V/i,si?ar[bolt]N,siškur[prayer]N,su[flesh]N,su[flesh]N zig[rise]V/t,su[sink]V/t,su[sprinkle]V/t,sub[rub]V/t,sud[distant]V/i,suda?[metal]N,suh[confuse]V/t,suh[crown]N,suh[extract]V/t,suhur[carp]N,suhuš[foundation]N,suhuš[foundation]N gin[firm]V/i,sukkal[secretary]N,sukud[height]N,sum[beard]N,sumun[cow]N,sumun[old]V/i,sumur[angry]V/i,sun[humble]V/i,sur[press]V/t,ta[what?]QP,tab[double]V/t,tag[touch]V/t,tah[add]V/t,taka[abandon]V/t,tar[cut]V/t,taškarin[boxwood]N,ten[extinguish]V/t,te?[approach]V/i,teš[unity]N,teš[unity]N sig[put]V/t,teš[vigor]N,tigi[instrument]N,til[complete]V/i,til[live]V/i,tir[forest]N,tu[cvve]V/t,tug[textile]N,tuku[acquire]V/t,tuku[rock]V/t,tukul[weapon]N,tukumbi[if]CNJ,tum[suitable]V/i,tumu[wind]N,tur[ill]N,tur[small]V/i,tur[stall]N,tuš[sit]V/i,u3-mu-un[lord]N,u[admiration]N,u[and]CNJ,u[ewe]N,u[grass]N,u[ride]V/t,u[sleep]N,u[sleep]N ku[place]V/t,ua[oh]J,ua[provisioner]N,ub[corner]N,ubur[breast]N,ud[storm]N,ud[storm]N huš[reddish]V/i,udu[sheep]N,udug[demon]N,ugnim[army]N,ugu[bear]V/t,ugu[cvne]N,ugu[cvne]N de[pour]V/t,ugu[skull]N,ul[distant]V/i,ul[hasten]V/i,ul[swell]V/i,ulu[wind]N,uludin[form]N,umbin[nail]N,ummud[waterskin]N,umuš[planning]N,unkin[assembly]N,unu[dwelling]N,ur[dog]N,ur[drag]V/t,ur[he]IP,ur[liver]N,ur[liver]N sag[good]V/i,ur[pluck]V/t,ur[roof]N,ur[root]N,urgir[dog]N,urmah[lion]N,ursa?[hero]N,uru2[town]N,uru[subscript]N,uru[subscript]N adab[drum]N,urun[exalted]V/i,us[follow]V/t,usakar[moon]N,usu[strength]N,utud[bear]V/t,uzud[goat]N,u?[people]N,u?[people]N da?al[wide]V/i,u?[people]N giggi[black]V/i,u?[people]N lu[abundant]V/i,u?[people]N šar[3600]NU,uš[blood]N,uš[die]V/i,uš[foundation]N,ušum[snake]N,ušumgal[dragon]N,uš?1[(venomous)-spittle]N,za[cvve]V/t,zabar[bronze]N,zag[side]N,zag[side]N dib[pass]V/t,zag[side]N sa[equal]V/t,zagin[lapis]N,zal[pass]V/t,zalag[shine]V/i,zamin[lyre]N,zamin[lyre]N dug[good]V/i,zar[sheaf]N,za?e[you]IP,ze2-eb[to-be-good]V,ze2-ej3[to-give]V,zi[life]N,zid[flour]N,zid[right]V/i,zid[right]V/i bar[outside]V/t,zid[right]V/i de[pour]V/t,zig[rise]V/t,zipa?[breath]N,zir[break]V/t,zišag?al[encouragement]N,zu[know]V/t,zu[tooth]N,zu[tooth]N kešed[bind]V/t,zulum[date]N,?al[open]V/t,?al[open]V/t taka[abandon]V/t,?ala[cvne]N,?ala[cvne]N dag[demolish]V/t,?alga[forethought]N,?arza[rites]N,?a?e[I]IP,?en[go]V/i,?en[go]V/i ?en[go]V/i,?eš[penis]N,?eš[tree]N,?eš[tree]N rah[beat]V/t,?eš[tree]N tuku[acquire]V/t,?ešgi?al[notation]N,?ešhur[plan]N,?eškim[sign]N,?ešnimbar[palm]N,?eštin[vine]N,?eštug[ear]N,?eštug[ear]N da?al[wide]V/i,?eššub[lot]N,?i[night]N,?i[night]N ?i?unak[night]N,?idlam[spouse]N,?idru[scepter]N,?ipar[cloister]N,?ir[flash]V/i,?iri[dagger]N,?iri[foot]N,?issu[shade]N,?izzal[ear]N,?i?unak[night]N,?uruš[male]N,Šulgir[1]RN,ša[cvve]V/t,šah[pig]N,šakir[churn]N,šar[3600]NU,ša?ar[starvation]N,še[barley]N,še[barley]N gunu[flax]N,še[call]V/t,šeg[agree]V/t,šeg[brick]N,šeg?1[loud-noise]N,šeg?1[loud-noise]N gi[turn]V/i,šen[battle]N,šen[cauldron]N,šerzid[radiance]N,še?[rain]V/i,šeš[brother]N,šeš[weep]V/t,šibir[staff]N,šid[count]V/t,šim[aromatics]N,šim[aromatics]N eren[cedar]N,šir[song]N,šub[fall]V/t,šud[prayer]N,šudul[yoke]N,šukur[ration]N,šul[youth]V/i,šul[youth]V/i Suen[1]DN,šul[youth]V/i Utu[1]DN,šuluh[cleansing]N,šum[give]V/t,šusi[finger]N,šuš[cover]V/t
NEW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,4,0,0,0,0,1,1,1,4,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,5,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0,2,0,2,0,0,2,1,1,0,0,0,0,1,0,8,0,2,1,4,2,0,0,1,0,0,2,3,1,0,1,1,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,3,2,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,1,0,0,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,1,0,1,1,2,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,0,0,1,0,0,0,3,0,0,1,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,0,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,3,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,2,0,3,1,3,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,1,0,0,1,0,1,1,0,5,1,1,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,2,0,0,0,2,0,1,0,0,2,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0
c.0.1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
c.0.1.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
